artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
4uoz4FUMvpeyGClFTTDBsD,0.631,0.545,1.0,298293.0,0.499,https://api.spotify.com/v1/tracks/35436ddSANnATz1eBT5FAY,35436ddSANnATz1eBT5FAY,0.0,4.0,0.239,-6.587,"


Escúchate esto

Justo cuando yo me confié
Y una vida entera imaginé
Justo cuando yo cerré los ojos y salté
Sin saber lo que venía después
Justo cuando yo bajé la guardia
Cuando vi una luz en nuestra historia
Justo cuando quise añadirle el para siempre
Tú te fuiste, así tan de repente

Con mi amor atado entre tus manos
Con mis sueños todos enredados
Con mi amor tan lejos de tus labios, oh-ooh
Justo cuando yo me enamoré
Te fuiste y no sé por qué (Escúchate esto)

No sé si te habrá ganado el miedo
O es que para ti fui solo un juego
Todos mis amigos me decían
Ten cuidado, mírate
Estás muy entregado
Oh, mírame
Como me has dejado

Con mi amor atado entre tus manos
Con mis sueños todos enredados
Con mi amor tan lejos de tus labios, oh-oh-oh
Justo cuando yo me enamoré
Te fuiste y no sé por qué

Porque no estás
El alma se me va
Y cuando tú me sueñes volverá
A su lugar
Con mi amor atado entre tus manos
",1.0,Me va a extrañar (aka Unchain My Heart),Sin Ti,68.0,https://p.scdn.co/mp3-preview/6d0a003aee05dae79c45ff853060c31f7b13b6b0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0281,131.066,4.0,https://api.spotify.com/v1/tracks/35436ddSANnATz1eBT5FAY,35436ddSANnATz1eBT5FAY,0.178,1990-01-01,Ricardo Montaner,"['latin', 'latin pop', 'tropical']",1990.0
0NIIxcxNHmOoyBx03SfTCD,0.63,0.903,1.0,265145.0,0.378,https://api.spotify.com/v1/tracks/0VHDCLayBQCtrFRLaaHJSi,0VHDCLayBQCtrFRLaaHJSi,0.0,1.0,0.101,-7.05,"

I don't need the lovin'
So don't make this something, see
I'm nothing like a girlfriend
I'm not like someone I'm supposed to be
And I just want some company, company
I just need some company
I just need some company
I just need some company

'Panion, shout-out to my road dawg
I'm straight up
With this one boy I know of
I call 'em
When I start feeling alone
I want it and sometimes see I don't

I don't need no problems wit nobody
And I know how to get there, don't follow me
I just need a moment, fuck and leave
You can say you had it all
No strings

I don't need the lovin'
So don't make this something, see
I'm nothing like a girlfriend
I'm not like someone I'm supposed to be
And I just want some company, company
I just need some company
I just need some company
I just need some company

Companions
But we keep it even lower
I never, ever been the type to just show up
And you can't ever be the type-a-guy to just show up
And treat this like a meet and greet
And then we go up

I don't need no problems wit nobody
And I know how to get there, don't follow me
I just need a moment, fuck and leave
You can say you had it all
No strings

Had it all
You can say you had it
You can say you had it all
You can say you had it
You can say you had it all
You can say you had it
Aww bae
You're just my little side thing
Just a little sweet fling, baby
You don't have to buy things
I just want the high, supply me

I don't need the lovin'
So don't make this something, see
I'm nothing like a girlfriend
I'm not like someone I'm supposed to be
And I just want some company, company
I just need some company
I just need some company
I just need some company

Da, da, da, I just need
I just need some company, company
I just need some company
",0.0,Company,HIIT-Hop,46.0,https://p.scdn.co/mp3-preview/072840cb477312c931b92c70e56a5db232561da4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0761,119.994,4.0,https://api.spotify.com/v1/tracks/0VHDCLayBQCtrFRLaaHJSi,0VHDCLayBQCtrFRLaaHJSi,0.867,2016-11-04,Tinashe,"['dance pop', 'deep pop r&b', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2016.0
23wEWD21D4TPYiJugoXmYb,0.18,0.577,1.0,267413.0,0.646,https://api.spotify.com/v1/tracks/4nfTQcmVWD8KF15ks4xMII,4nfTQcmVWD8KF15ks4xMII,0.0,2.0,0.122,-5.67,"
¿Qué haces ahí?
Pensé que había quedado claro
Yo no soy para ti, tú te ibas a ir
Vete de aquí, no entiendo que estás buscando
De que me estás hablando, si hace poco decías que ya no sentías nada por mí
Olvídalo, no me importa tu explicación
Y por favor no menciones la palabra amor
Eso nunca sucedió
Porque solo parecía amor, solo se veía, sabía y se sentía como amor
Podía sentirse en el aire eso que al final me confundió
Porque solo parecía amor, no insistas no pienso escuchar
Ya no hables no, no digas más tonterías
No tiene caso no, porque solo parecía amor
Dime que si, que si vas a cumplir el trato
No volverás a insistir, vas a dejarme vivir
Olvídalo, no me importa tu explicación
Y por favor no menciones la palabra amor
Eso nunca sucedió
Porque solo parecía amor, solo se veía, sabía y se sentía como amor
Podía sentirse en el aire eso que al final me confundió
Porque solo parecía amor, no insistas no pienso escuchar
Ya no hables no...
Fue una copia barata tan parecida
Que te creyó mi alma, mi mente, mi gente
Todo el mundo se lo creyó
Porque solo parecía amor, solo se veía
Sabía y se sentía como amor
Actuaste tan bien que mi aliento, mi piel y mi cuerpo te creyó
Porque solo parecía amor, no insistas no pienso escuchar
Ya no hables no, no digas más tonterías
No tiene caso no, porque solo parecía amor
Porque solo parecía amor
",1.0,Sólo Parecía Amor,This Is Thalía,46.0,https://p.scdn.co/mp3-preview/93dbd17149305f5719a4e3b3698fcd70c49be113?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0317,136.059,4.0,https://api.spotify.com/v1/tracks/4nfTQcmVWD8KF15ks4xMII,4nfTQcmVWD8KF15ks4xMII,0.215,2014-11-04,Thalía,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",2014.0
1tpXaFf2F55E7kVJON4j4G,0.656,0.496,1.0,177307.0,0.4,https://api.spotify.com/v1/tracks/20hLTXbjj0jhiyOQFwIqa0,20hLTXbjj0jhiyOQFwIqa0,0.000106,7.0,0.121,-10.312,"
I've been waiting on the fault line
Living evil take me on
I'll be standing with my dying bed
If you care to come along
Racing with the rising tide to my father's door
Racing with the rising tide to my father's door
I've been lying in the bright light
See my shadow from below
Never wanted from another man
Never wanted for my own
Drowning in the rising tide at my father's door
Drowning in the rising tide at my father's door
Through a window to the last mile
My living picture on the wall
From the banks on the far side
See the lights come ashore
Racing from the rising tide to my father's door
Racing from the rising tide to my father's door
Racing with the rising tide to my father's door
",1.0,Fault Line,Southern Gothic,35.0,https://p.scdn.co/mp3-preview/bb8bd80f85d2eb1f433b7569bad027798c69acd0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0306,77.835,4.0,https://api.spotify.com/v1/tracks/20hLTXbjj0jhiyOQFwIqa0,20hLTXbjj0jhiyOQFwIqa0,0.531,2005-08-23,Black Rebel Motorcycle Club,"['alternative rock', 'blues-rock', 'britpop', 'dance-punk', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'permanent wave', 'rock']",2005.0
3MqjsWDLhq8SyY6N3PE8yW,0.0812,0.666,1.0,251133.0,0.388,https://api.spotify.com/v1/tracks/2Y2wnL1E0La36Rr2A0IF1g,2Y2wnL1E0La36Rr2A0IF1g,0.000162,9.0,0.119,-11.122,"
Y es que fueron, fueron tus abrazos
Que como sablazos me hicieron pedazos
Afiladas fueron tus miradas
Quedé destrozada y en llanto inundada
Roja y loca la flama de tu boca
Me quemó y apagarme me toca
Empiezo una nueva vida
Un rompecabezas que tendré que armar
Bien lejos, lejos de su influjo
De esa cruel fragancia, que invadió mi ser
De la maleza surgieron
Tus promesas
Germinando tristeza en mi cabeza
Tu bajeza me tomó por sorpresa
Para lastimar
Tienes mucha destreza
Qué delicia fueron tus caricias
Mala noticia eran pura malicia
Empiezo
Una nueva vida
De esa extravagancia que torció mi fe
Ya no quiero ir hacia usted corriendo
Ya no quiero más gritar su nombre
Bien lejos, lejos de su influjo
De la casi muerte que fue su querer
",0.0,Rompecabezas,This Is Aterciopelados,44.0,https://p.scdn.co/mp3-preview/e5ad6507da8188a1e6d96fc5c1d9b76bf713b141?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0355,135.059,4.0,https://api.spotify.com/v1/tracks/2Y2wnL1E0La36Rr2A0IF1g,2Y2wnL1E0La36Rr2A0IF1g,0.328,2001,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",2001.0
3MqjsWDLhq8SyY6N3PE8yW,0.046,0.674,1.0,161933.0,0.61,https://api.spotify.com/v1/tracks/5WDJmlvTGQ6KAl7TXcfkH4,5WDJmlvTGQ6KAl7TXcfkH4,0.0012,0.0,0.204,-14.153,"
El sol calienta sin piedad
Las víboras se alebrestan
Cupido afila su puñal
Y las hormigas se matan
Deja ya la pereza
Mira que me tienes tensa
Mi piel es pura tibieza
Eche pues ya pa'la pieza
Eres candela, que quema
Eres la sangre que hierve
Mi cuerpo todo irradia ardor
Será por la insolación
O tal vez sea el borojó
O el coctel de camarón
Deja ya la pereza
Mira que me tienes tensa
Mi piel es pura tibieza
Eche pues ya pa'la pieza
Eres candela, que quema
Eres la sangre que hierve
",1.0,Candela,This Is Aterciopelados,32.0,https://p.scdn.co/mp3-preview/fa9ef61c151030d093013e1f760ca4798df94abc?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0455,141.937,4.0,https://api.spotify.com/v1/tracks/5WDJmlvTGQ6KAl7TXcfkH4,5WDJmlvTGQ6KAl7TXcfkH4,0.881,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
3MqjsWDLhq8SyY6N3PE8yW,0.0851,0.432,1.0,125133.0,0.687,https://api.spotify.com/v1/tracks/0na5TlBiHyC9JJSObV2uXC,0na5TlBiHyC9JJSObV2uXC,0.0,7.0,0.287,-12.343,"
Bañada por dos mares y el Orinoco
Café, café, café y petróleo
Ciudades amables, mujeres lindas
Te vas, te vas y no la olvidas
Golfo de Urabá, Punta Gallinas
Valledupar, Aracataca
Tres cordilleras la atraviesan
Frío, calor, efervescencia
Terrenos fértiles todos los climas
Te vas, te vas y no la olvidas
Cruz de Boyacá, 20 de julio
Deporte nacional orgullo patrio
Vivir en esta tierra es una maravilla
Gaitán, Galán, Rojas Pinilla
Bambuco, Torbellino, Cumbias, Guabinas
Te vas, te vas y no la olvidas
Los malos del cartel
Virgen del Carmen
Gringos Go Home
Regina 11
Pobre Colombia
Irredenta, desnuda, fría y hambrienta
Y a diario tan descontenta
Con la crisis turbulenta
Pero el bien germina ya
Pero el bien germina ya
Germina ya!
",1.0,Colombia Conexión,This Is Aterciopelados,30.0,https://p.scdn.co/mp3-preview/4be64f1678d0513c1dc046ea070c3236178d4ab8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0667,156.667,4.0,https://api.spotify.com/v1/tracks/0na5TlBiHyC9JJSObV2uXC,0na5TlBiHyC9JJSObV2uXC,0.952,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
3MqjsWDLhq8SyY6N3PE8yW,0.00878,0.621,1.0,243640.0,0.492,https://api.spotify.com/v1/tracks/3LzoX836rnhcdta86iKtQP,3LzoX836rnhcdta86iKtQP,2.27e-06,7.0,0.12,-12.471,"
Cocodrilo, no llores, no llores
Con lágrimas ni temblores
Cocodrilo no te acalores
Por las penas de amores
Ya no te llevo en la cabeza
Y no me pesa
Ni me molesta
No lloro por ti
Me has obligado a usar la fuerza
Y así he matado toda esperanza
No sufro por ti

Si no se pudo pues no se pudo
No le hace, no le hace
No hay cuerpo que lo resista
Ni mal que dure cien años
Cien años
Por mucho que dure esta enfermedad
Por mucho que duela se acabará
Se acabará
Y siempre que llueva te mojará
Y aunque te empape
Se secará
Se secará

Si no se pudo pues no se pudo
No le hace, no le hace
No hay cuerpo que lo resista
Ni mal que dure cien años
Cien años

Ya no te llevo en la cabeza
Y no me pesa
Ni me molesta
No lloro por ti
Me has obligado a usar la fuerza
Y así he matado toda esperanza
No sufro por ti

Si no se pudo pues no se pudo
No le hace, no le hace
No hay cuerpo que lo resista
Ni mal que dure cien años
Cien años
Por mucho que dure esta enfermedad
Por mucho que duela se acabará
Se acabará
Y siempre que llueva te mojará
Y aunque te empape
Se secará
Se secará

Si no se pudo pues no se pudo
No le hace, no le hace
No hay cuerpo que lo resista
Ni mal que dure cien años
Cien años
",1.0,"Si No Pudo, Pues No Se Pudo",This Is Aterciopelados,29.0,https://p.scdn.co/mp3-preview/8e7d62177e9c5ce417a9e8df78a9a804faef76ec?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0346,106.888,4.0,https://api.spotify.com/v1/tracks/3LzoX836rnhcdta86iKtQP,3LzoX836rnhcdta86iKtQP,0.33,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
3MqjsWDLhq8SyY6N3PE8yW,0.0895,0.462,1.0,143240.0,0.619,https://api.spotify.com/v1/tracks/0F09cBueuGQlkviy6pl4S9,0F09cBueuGQlkviy6pl4S9,0.0,9.0,0.107,-11.081,"
Tus ojos son 2 luceros
Que alumbran los basureros
Tus patas son 2 estacas
Para amarrar muchas vacas
Tu pelo es como un trapero
Enredado, sucio y feo
Tu corazón no palpita
Y es peligroso cual dinamita

Adiós, que te vaya bien
Que te coja un carro
Que te parta un rayo
Que te espiche un tren
Adiós, que te vaya bien
Que te muerda un perro
Que te lleve el diablo y
Marques calavera
Tu cerebro retorcido
Ay, de serpientes es un nido
Tu estómago no siente hambre
El exceso de bilis le causó un calambre
Tus manos saben karate
Ay, quiera Dios que no me maten
Eres ave de mal agüero
Y si no me alejo me muero

Adiós, que te vaya bien
Que te coja un carro
Que te parta un rayo
Que te espiche un tren
Adiós, que te vaya bien
Que te muerda un perro
Que te lleve el diablo y
Marques calavera
Tu no eres una persona
Tu no eres más que un salvaje
Y yo te quiero a morir
Puerco, es que yo
Te quiero
",1.0,La Estaca,This Is Aterciopelados,31.0,https://p.scdn.co/mp3-preview/c3febf821ec80c17c254b2d0bb7c516d92d885a7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0562,150.261,4.0,https://api.spotify.com/v1/tracks/0F09cBueuGQlkviy6pl4S9,0F09cBueuGQlkviy6pl4S9,0.637,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
3MqjsWDLhq8SyY6N3PE8yW,0.000525,0.39,1.0,185293.0,0.483,https://api.spotify.com/v1/tracks/7L6gqWN5IWUPI0St1Fo5RK,7L6gqWN5IWUPI0St1Fo5RK,0.0,1.0,0.153,-13.601,"
La carne es débil mi cielo
Si te vas me convierto en hielo
Y aunque el amor ya no perdure
Anestesiémonos mientras dura
Dispárate una de amores
Aunque me causes mil dolores
Deléitame con tus ojitos
Susúrrame bien suavecito
Devórame siete veces
Sacúdeme el esqueleto
Devórame siete veces
Sacúdeme el esqueleto
No futuro
No futuro
No futuro
No futuro
Pon en jaque mi juego
No dejes que se apague el fuego
Y es que no hay mal que por bien no venga
Seré feliz cuando no te tenga
Desayunaremos juntos
O quizá caeremos muertos
Y aunque yo en vos ya no confío
Hoy serás mío y solo mío
Devórame siete veces
Sacúdeme el esqueleto
Devórame siete veces
Sacúdeme el esqueleto
No futuro
",1.0,No Futuro,This Is Aterciopelados,27.0,https://p.scdn.co/mp3-preview/8db0cf7bcb97258ebf80a2662c66a4b4fec9ae65?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.11,183.144,4.0,https://api.spotify.com/v1/tracks/7L6gqWN5IWUPI0St1Fo5RK,7L6gqWN5IWUPI0St1Fo5RK,0.617,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
3MqjsWDLhq8SyY6N3PE8yW,0.299,0.551,1.0,192227.0,0.598,https://api.spotify.com/v1/tracks/4VdlUpLON6N2f9DdFKnqWl,4VdlUpLON6N2f9DdFKnqWl,2.7e-05,7.0,0.312,-12.509,"
Ando como un perro viejo
Lamiendo una ilusión
Tener una morada
Ando con el cuerpo enfermo
Y roto el corazón
Porque no tengo a nadie
Siervo sin tierra
Un desalojo
Y sin jornal a sol y a sombra
Corre que corre a trabajar
Siervo sin tierra
Así sea godo o liberal
De cal y arena
Los males nunca han de faltar
Han de faltar, han de faltar
Siervo, tu nombre no es común
Para un hombre que se precia
De tener gran ambición
Juepuerca vida
Qué injusticia, mano
Siervo a fin de cuentas
Sin su tierra se quedó
Ay se quedó
Ando con la vida a cuestas
Mis huesos y no más
Por que no tengo nada
Sueño con que un día de estos
Pueda igual que los demás
Plantar mi alma cansada
Siervo, tu nombre no es común
Para un hombre que se precia
De tener gran ambición
Juepuerca vida
Qué injusticia, mano
Siervo a fin de cuentas
Sin su tierra se quedó
Ay se quedó
",1.0,Siervo Sin Tierra,This Is Aterciopelados,25.0,https://p.scdn.co/mp3-preview/462396576fd1efbf997b0c2582047ddc236107d6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.215,97.037,3.0,https://api.spotify.com/v1/tracks/4VdlUpLON6N2f9DdFKnqWl,4VdlUpLON6N2f9DdFKnqWl,0.668,1995-09-25,Aterciopelados,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1995.0
05oH07COxkXKIMt6mIPRee,0.177,0.703,1.0,291667.0,0.469,https://api.spotify.com/v1/tracks/6N9uyMZf9pbNOuomveWscp,6N9uyMZf9pbNOuomveWscp,0.0,11.0,0.726,-6.515,"

I would like to get to know if I could be
The kind of girl you that you could be down for
Cuz when I look at you I feel something tell me
That you're the kind of guy that I should make a move on
And if I don't let you know
Then I won't be for real
I could be wrong but I feel like something could be going on
The more I see you the more that it becomes so true
There ain't no other for me it's only you

I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down

I know anybody's gonna be lonely
Without the reason they got someone to care for
Maybe all you need's a shoulder to cry on
If that's a fact than I'll be more than you ever could dream of
If all you need is the time that I got plenty of
I'll dedicate all my love until you call baby
I wanna stay by your side
Be there to call you up
And let you know everything will be all right

I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down

(Down, down, down) Yeah oh
(Down, down, down) Yeah oh

I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down
",0.0,I Wanna Be Down,Throwback Jams,63.0,https://p.scdn.co/mp3-preview/2dbcf81b91b4879e58fe6c67d3e1691a31235931?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0415,86.038,4.0,https://api.spotify.com/v1/tracks/6N9uyMZf9pbNOuomveWscp,6N9uyMZf9pbNOuomveWscp,0.661,1994,Brandy,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",1994.0
